ID,Site,Mail_Consent,Email_Consent,Tier,City,Country,Age,Age_Group,Gender,Twelve_Month_ADT,Six_Month_ADT,Three_Month_ADT,One_Month_ADT,Twelve_Month_Theo_NW,Six_Month_Theo_NW,Three_Month_Theo_NW,One_Month_Theo_NW,Twelve_Month_Actual_NW,Six_Month_Actual_NW,Three_Month_Actual_NW,One_Month_Actual_NW,Twelve_Month_Trips,Six_Month_Trips,Three_Month_Trips,One_Month_Trips,Number_of_Comps_Taken_12_Months,Value_of_Comps_Taken_12_Months,Twelve_Month_Net_Comp ,Number_of_Comps_Taken_3_Months,Value_of_Comps_Taken_3_Months,Three_Month_Net_Comp ,Number_of_Comps_Taken_1_Month,Value_of_Comps_Taken_1_Month,One_Month_Net_Comp ,Lapse
758413,WB,Y,N,REWARDS,MISSISSAUGA,Canada,75,75+,FEMALE,514.979602,584.4954653,477.2141336,116.16552,35533.59254,12858.90024,7635.426137,116.16552,38838.27,19988.27,15627.27,573.9,69,22,16,1,58,954,1888.687403,18,339,271.834091,0,0,9.2932416,No Lapse
758416,WB,Y,N,SILVER ,WOODBRIDGE,Canada,53,51-58,FEMALE,585.1931514,675.4384045,786.5259938,737.04573,40378.32745,22289.46735,6292.20795,2948.18292,37149.68,18753.68,14980.68,8812.98,69,33,8,4,2,75,3155.266196,2,75,428.376636,0,0,235.8546336,No Lapse
758427,WB,Y,N,GOLD   ,0,Canada,70,67-74,MALE  ,1262.225188,630.77815,0,0,10097.8015,1261.5563,0,0,13429,3764,0,0,8,2,0,0,4,57,750.82412,0,0,0,0,0,0,3 Month Lapsed
758430,WB,N,Y,GOLD   ,BOLTON,Canada,38,35-42,FEMALE,635.7856,635.7856,0,0,635.7856,635.7856,0,0,652,652,0,0,1,1,0,0,0,0,50.862848,0,0,0,0,0,0,3 Month Lapsed
758436,WB,N,N,GOLD   ,WOODBRIDGE,Canada,55,51-58,FEMALE,332.0711692,429.4694745,400.466086,413.400827,22248.76833,14601.96213,7608.855634,2893.805789,18764.02,10803.02,4931.02,2998.09,67,34,19,7,43,1883,-103.0985333,14,582,26.70845072,7,285,-53.49553688,No Lapse
758450,WB,Y,Y,GOLD   ,SCARBOROUGH,Canada,57,51-58,FEMALE,2233.234568,2969.343513,0,0,49131.1605,44540.1527,0,0,12161,497,0,0,22,15,0,0,19,289,3641.49284,0,0,0,0,0,0,3 Month Lapsed
758451,WB,Y,N,SILVER ,HORNBY,Canada,44,43-50,MALE  ,359.6757149,405.4003575,480.6271381,550.185125,21580.5429,10540.4093,6248.152795,1100.37025,26279.38,13908.38,9050.38,2888,60,26,13,2,36,717,1009.443432,4,99,400.8522236,1,44,44.02962,No Lapse
758453,WB,Y,N,GOLD   ,NORTH YORK,Canada,73,67-74,FEMALE,392.6111731,412.8938,319.6999,0,10207.8905,2064.469,959.0997,0,8783.73,2528.73,1582.73,0,26,5,3,0,32,803,13.63124,5,169,-92.272024,0,0,0,1 Month Lapsed
758462,WB,N,Y,GOLD   ,CALEDON,Canada,39,35-42,MALE  ,168.0244065,184.8862634,204.8833839,216.3499092,1848.268471,1663.976371,1639.067071,1081.749546,-1197.52,-1452.52,-965.52,-207.53,11,9,8,5,1,20,127.8614777,0,0,131.1253657,0,0,86.53996368,No Lapse
758464,WB,Y,N,SILVER ,SCHOMBERG,Canada,78,75+,FEMALE,239.5731293,247.7891656,263.5076965,212.07375,33540.2381,16601.8741,7905.230896,848.295,53648.34,27209.34,12117.34,1371.04,140,67,30,4,102,2187,496.2190477,17,435,197.4184717,4,70,-2.1364,No Lapse
758481,WB,N,N,REWARDS,ALTON,Canada,81,75+,FEMALE,641.1849261,603.4295365,626.203963,858.2324788,23723.84227,12672.02027,5635.835667,3432.929915,23575.45,10409.45,3794.45,285.71,37,21,9,4,9,508,1389.907381,3,168,282.8668534,1,60,214.6343932,No Lapse
758483,WB,Y,N,REWARDS,NORTH YORK,Canada,56,51-58,MALE  ,370.002908,350.9041269,356.888615,410.8367307,12210.09597,7368.986665,3925.774765,1232.510192,19566.8,12169.8,8601.8,3055.8,33,21,11,3,15,550,426.8076772,5,154,160.0619812,1,22,76.60081536,No Lapse
758485,WB,N,N,SILVER ,MARKHAM,Canada,59,59-66,FEMALE,299.7232117,397.2248235,382.8541234,736.3260943,21879.79446,11122.29506,4211.395357,2945.304377,25244.9,9663.9,3553.9,53.41,73,28,11,4,4,190,1560.383557,0,0,336.9116286,0,0,235.6243502,No Lapse
758487,WB,Y,N,GOLD   ,TORONTO,Canada,68,67-74,MALE  ,287.2981085,349.9350706,321.0721235,149.531686,3160.279194,2449.545494,1284.288494,299.063372,-2499.05,-2357.05,2397.95,745.5,11,7,4,2,9,300,-47.17766448,4,150,-47.25692048,2,90,-66.07493024,No Lapse
758501,WB,Y,Y,GOLD   ,HAMILTON,Canada,55,51-58,FEMALE,322.0644408,368.333718,263.24758,0,7729.54658,3683.33718,263.24758,0,16460.95,7867.95,1030.95,0,24,10,1,0,22,409,209.3637264,0,0,21.0598064,0,0,0,1 Month Lapsed
758503,WB,Y,Y,GOLD   ,RICHMOND HILL,Canada,51,51-58,FEMALE,645.8126158,720.5563625,1067.8448,0,12270.4397,5764.4509,4271.3792,0,11659,1152,1373,0,19,8,4,0,20,440,541.635176,2,30,311.710336,0,0,0,1 Month Lapsed
758510,WB,Y,N,GOLD   ,OAKVILLE,Canada,55,51-58,MALE  ,292.5455063,233.2490746,255.719265,267.1552225,9068.910695,2798.988895,767.157795,534.310445,9924.45,4178.45,1168.45,638.62,31,12,3,2,8,208,517.5128556,0,0,61.3726236,0,0,42.7448356,No Lapse
758511,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,82,75+,FEMALE,222.7042114,255.16341,260.3678175,268.200068,4676.78844,3572.28774,2082.94254,1341.00034,347.97,-759.03,-1408.03,1001.05,21,14,8,5,4,55,319.1430752,3,40,126.6354032,2,30,77.2800272,No Lapse
758525,WB,N,Y,GOLD   ,MISSISSAUGA,Canada,60,59-66,FEMALE,769.9921343,1216.62262,1877.38354,1877.38354,5389.94494,2433.24524,1877.38354,1877.38354,3002.66,2245.66,1891.66,1891.66,7,2,1,1,4,67,364.1955952,1,22,128.1906832,1,22,128.1906832,No Lapse
758528,WB,Y,N,GOLD   ,NORTH YORK,Canada,66,59-66,MALE  ,786.2211227,819.46468,811.5011116,727.0912581,35379.95052,23764.47572,15418.52112,5816.730065,14059.85,2892.85,5822.85,-1059.52,45,29,19,8,33,1261,1569.396042,11,465,768.4816897,6,210,255.3384052,No Lapse
758537,WB,Y,Y,GOLD   ,BRAMPTON,Canada,63,59-66,MALE  ,240.5930833,12.3065,0,0,1443.5585,12.3065,0,0,884,33,0,0,6,1,0,0,2,35,80.48468,0,0,0,0,0,0,3 Month Lapsed
758539,WB,Y,N,GOLD   ,TORONTO,Canada,66,59-66,MALE  ,654.2723002,754.2326641,860.5517763,0,17665.35211,8296.559305,3442.207105,0,7404.01,-528.99,1796.01,0,27,11,4,0,27,1393,20.2281684,5,126,149.3765684,0,0,0,1 Month Lapsed
758549,WB,Y,Y,GOLD   ,TORONTO,Canada,66,59-66,MALE  ,263.8195767,173.5995323,202.331297,0,3429.654497,520.798597,202.331297,0,-5139.33,1584.67,528.67,0,13,3,1,0,12,305,-30.62764024,1,24,-7.81349624,0,0,0,1 Month Lapsed
758574,WB,Y,Y,SILVER ,NORTH YORK,Canada,27,27-34,FEMALE,248.6132,0,0,0,248.6132,0,0,0,510,0,0,0,1,0,0,0,0,0,19.889056,0,0,0,0,0,0,6 Month Lasped
758575,WB,Y,N,GOLD   ,NORTH YORK,Canada,88,75+,FEMALE,270.383,270.383,0,0,270.383,270.383,0,0,393,393,0,0,1,1,0,0,0,0,21.63064,0,0,0,0,0,0,3 Month Lapsed
758584,WB,N,Y,GOLD   ,THORNHILL,Canada,62,59-66,FEMALE,330.3922375,225.8385429,0,0,10572.5516,1580.8698,0,0,8981,2802,0,0,32,7,0,0,20,527,318.804128,0,0,0,0,0,0,3 Month Lapsed
758586,WB,Y,N,SILVER ,MARKHAM,Canada,52,51-58,FEMALE,318.918822,318.918822,422.087366,0,956.756466,956.756466,422.087366,0,1083.49,1083.49,178.49,0,3,3,1,0,2,90,-13.45948272,0,0,33.76698928,0,0,0,1 Month Lapsed
758598,WB,Y,N,GOLD   ,KING CITY,Canada,62,59-66,MALE  ,1979.179922,2419.681497,1880.084668,712.7725,93021.45635,43554.26695,15040.67735,712.7725,63128.96,37079.96,17895.96,2101.81,47,18,8,1,60,4236,3205.716508,10,328,875.2541877,2,100,-42.9782,No Lapse
758615,WB,Y,Y,GOLD   ,BOLTON,Canada,65,59-66,FEMALE,286.7167672,331.7431328,342.8374988,433.0094867,9748.370086,7961.835186,4114.049986,1299.02846,6481.71,4711.71,4984.71,2543.82,34,24,12,3,8,270,509.8696069,3,100,229.1239989,1,40,63.9222768,No Lapse
758632,WB,Y,Y,GOLD   ,WOODBRIDGE,Canada,57,51-58,FEMALE,1074.9578,115.0716,115.0716,0,3224.8734,230.1432,230.1432,0,4349,704,704,0,3,2,2,0,2,30,227.989872,2,30,-11.588544,0,0,0,1 Month Lapsed
758634,WB,Y,N,GOLD   ,NORTH YORK,Canada,56,51-58,MALE  ,273.9845,273.9845,0,0,821.9535,821.9535,0,0,1840,1840,0,0,3,3,0,0,1,40,25.75628,0,0,0,0,0,0,3 Month Lapsed
758654,WB,N,N,SILVER ,AJAX,Canada,54,51-58,MALE  ,392.6514422,400.0033406,373.9386656,278.76907,13742.80048,11600.09688,7852.711978,1393.84535,13915.88,9907.88,12090.88,1453.64,35,29,21,5,6,158,941.4240382,3,80,548.2169582,0,0,111.507628,No Lapse
758661,WB,Y,N,GOLD   ,TORONTO,Canada,49,43-50,FEMALE,412.167717,440.5751397,440.5751397,297.0614195,2885.174019,1321.725419,1321.725419,594.122839,6912.4,3076.4,3076.4,1792.94,7,3,3,2,10,224,6.81392152,4,105,0.73803352,3,90,-42.47017288,No Lapse
758662,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,68,67-74,MALE  ,266.8880683,250.131206,324.307515,0,4803.98523,1250.65603,648.61503,0,7055.45,2374.45,1342.45,0,18,5,2,0,10,404,-19.6811816,1,20,31.8892024,0,0,0,1 Month Lapsed
758666,WB,Y,N,GOLD   ,LINDSAY,Canada,62,59-66,FEMALE,338.1189625,380.0702658,404.3504774,256.114401,28063.87389,20143.72409,14556.61719,1280.572005,17263.74,13091.74,10671.74,1099.17,83,53,36,5,78,1402,843.1099108,29,469,695.5293748,4,60,42.4457604,No Lapse
758679,WB,Y,Y,GOLD   ,RICHMOND HILL,Canada,63,59-66,FEMALE,314.76085,0,0,0,1259.0434,0,0,0,1298,0,0,0,4,0,0,0,1,44,56.723472,0,0,0,0,0,0,6 Month Lasped
758684,WB,Y,Y,GOLD   ,NEPEAN,Canada,55,51-58,FEMALE,358.0236,0,0,0,358.0236,0,0,0,-273,0,0,0,1,0,0,0,1,25,3.641888,0,0,0,0,0,0,6 Month Lasped
758687,WB,Y,Y,GOLD   ,YORK,Canada,52,51-58,FEMALE,1157.130152,1355.365395,1428.944831,1585.961873,232583.1606,147734.8281,118602.421,41235.0087,298632,217214,158408,82024,201,109,83,26,58,3152,15454.65285,16,1331,8157.19368,5,90,3208.800696,No Lapse
758690,WB,Y,N,GOLD   ,NORTH YORK,Canada,65,59-66,FEMALE,1589.14225,1835.35975,1835.35975,1835.35975,9534.8535,3670.7195,3670.7195,3670.7195,5451,5136,5136,5136,6,2,2,2,4,60,702.78828,2,30,263.65756,2,30,263.65756,No Lapse
758695,WB,Y,Y,GOLD   ,BRANTFORD,Canada,62,59-66,MALE  ,793.1204,793.1204,0,0,793.1204,793.1204,0,0,6665,6665,0,0,1,1,0,0,0,0,63.449632,0,0,0,0,0,0,3 Month Lapsed
758697,WB,Y,Y,GOLD   ,TORONTO,Canada,74,67-74,FEMALE,277.5218615,143.6782,0,0,3607.7842,574.7128,0,0,4107,950,0,0,13,4,0,0,4,85,203.622736,0,0,0,0,0,0,3 Month Lapsed
758711,WB,N,N,GOLD   ,WOODBRIDGE,Canada,69,67-74,MALE  ,2076.960308,2118.974744,3291.227188,0,37385.28555,16951.79795,13164.90875,0,46106.41,20562.41,14663.41,0,18,8,4,0,26,1268,1722.822844,5,100,953.1927,0,0,0,1 Month Lapsed
758721,WB,N,N,GOLD   ,MISSISSAUGA,Canada,58,51-58,MALE  ,314.0127517,347.3224809,393.905898,582.793206,7222.29329,3820.54729,1969.52949,1165.586412,5576.82,2227.82,1528.82,-302.17,23,11,5,2,8,192,385.7834632,2,70,87.5623592,1,40,53.24691296,No Lapse
758723,WB,N,N,SILVER ,KIRKFIELD,Canada,20,19-26,MALE  ,1898.41658,0,0,0,9492.0829,0,0,0,18843,0,0,0,5,0,0,0,1,22,737.366632,0,0,0,0,0,0,6 Month Lasped
758733,WB,Y,N,SILVER ,BRAMPTON,Canada,44,43-50,FEMALE,116.2867607,127.1051733,141.4203683,246.14626,7791.21297,5846.83797,3252.66847,2461.4626,3808,2022,-75,275.24,67,46,23,10,10,296,327.2970376,2,72,188.2134776,1,36,160.917008,No Lapse
758738,WB,Y,Y,REWARDS,WOODVILLE,Canada,60,59-66,FEMALE,341.1685628,376.8468934,418.3281633,502.79214,30022.83353,15450.72263,8784.89143,3016.75284,31871.65,17300.65,10664.65,3818.65,88,41,21,6,51,1212,1189.826682,13,324,378.7913144,5,121,120.3402272,No Lapse
758741,WB,N,Y,GOLD   ,TORONTO,Canada,63,59-66,MALE  ,153.0201473,166.4465108,178.3127146,164.965075,9946.309577,5825.627877,3387.941577,1154.755525,6427.03,4156.03,2414.03,1139.03,65,35,19,7,1,20,775.7047662,1,20,251.0353262,1,20,72.380442,No Lapse
758754,WB,Y,Y,GOLD   ,COURTICE,Canada,67,67-74,FEMALE,282.229675,0,0,0,3386.7561,0,0,0,5069,0,0,0,12,0,0,0,2,87,183.940488,0,0,0,0,0,0,6 Month Lasped
758759,WB,N,N,SILVER ,TORONTO,Canada,83,75+,FEMALE,976.4952054,364.35146,364.35146,0,25388.87534,1457.40584,1457.40584,0,11655.6,3286.6,3286.6,0,26,4,4,0,6,188,1843.110027,0,0,116.5924672,0,0,0,1 Month Lapsed
758760,WB,N,Y,GOLD   ,MISSISSAUGA,Canada,66,59-66,FEMALE,649.7297118,609.0985,604.2152405,704.7073659,131895.1315,51773.3725,22355.9639,7751.781025,140966.72,62391.72,17652.72,2858.87,203,85,37,11,390,9521,1030.61052,50,1148,640.477112,11,155,465.142482,No Lapse
758769,WB,N,Y,SILVER ,ETOBICOKE,Canada,48,43-50,FEMALE,391.1548,0,0,0,782.3096,0,0,0,1368,0,0,0,2,0,0,0,2,44,18.584768,0,0,0,0,0,0,6 Month Lasped
758783,WB,Y,N,SILVER ,MISSISSAUGA,Canada,82,75+,FEMALE,290.1482925,324.9126677,257.3165015,247.1094,3771.927803,974.738003,514.633003,247.1094,-3731.36,453.64,217.64,315.96,13,3,2,1,8,117,184.7542242,1,15,26.17064024,1,15,4.768752,No Lapse
758802,WB,Y,Y,GOLD   ,NORTH YORK,Canada,64,59-66,MALE  ,1715.477,1715.477,0,0,1715.477,1715.477,0,0,1845,1845,0,0,1,1,0,0,1,20,117.23816,0,0,0,0,0,0,3 Month Lapsed
758813,WB,Y,Y,SILVER ,THORNTON,Canada,61,59-66,FEMALE,377.7105773,423.5814337,488.4462506,356.2524217,13219.87021,6353.721505,3907.570005,1068.757265,3054.46,-881.54,6808.46,1813.08,35,15,8,3,23,992,65.5896164,3,132,180.6056004,2,110,-24.4994188,No Lapse
758822,WB,N,Y,SILVER ,TORONTO,Canada,48,43-50,MALE  ,369.2521864,386.2535483,367.2493971,387.7409436,24370.6443,23175.2129,12853.7289,4652.891323,28904.56,27021.56,15735.56,7065.54,66,60,35,12,10,552,1397.651544,7,460,568.298312,4,276,96.23130584,No Lapse
758828,WB,Y,N,SILVER ,WILLOWDALE,Canada,70,67-74,FEMALE,294.3954636,198.1097878,220.4518818,342.129377,3827.141027,1188.658727,881.807527,342.129377,10492.91,3662.91,3237.91,1478.86,13,6,4,1,0,0,306.1712822,0,0,70.54460216,0,0,27.37035016,No Lapse
758840,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,63,59-66,FEMALE,232.6877,232.6877,0,0,232.6877,232.6877,0,0,-298,-298,0,0,1,1,0,0,0,0,18.615016,0,0,0,0,0,0,3 Month Lapsed
758849,WB,N,Y,GOLD   ,TORONTO,Canada,62,59-66,MALE  ,334.2930573,488.1052053,488.1052053,504.423958,10697.37783,2928.631232,2928.631232,2017.695832,9399.98,69.98,69.98,-1725.02,32,6,6,4,31,790,65.79022656,4,109,125.2904986,3,91,70.41566656,No Lapse
758856,WB,N,N,GOLD   ,TORONTO,Canada,63,59-66,FEMALE,297.3175,297.3175,0,0,297.3175,297.3175,0,0,740,740,0,0,1,1,0,0,0,0,23.7854,0,0,0,0,0,0,3 Month Lapsed
758859,WB,Y,Y,GOLD   ,MADOC,Canada,53,51-58,MALE  ,231.1030046,320.5139402,290.6924241,373.756811,15483.90131,12820.55761,6104.540906,2616.297677,11906.34,10517.34,7133.34,1896.63,67,40,21,7,3,130,1108.712104,1,60,428.3632725,1,60,149.3038142,No Lapse
758862,WB,Y,Y,GOLD   ,TORONTO,Canada,67,67-74,FEMALE,710.3102875,710.3102875,923.729975,923.729975,1420.620575,1420.620575,923.729975,923.729975,1427.7,1427.7,3349.7,3349.7,2,2,1,1,2,30,83.649646,1,15,58.898398,1,15,58.898398,No Lapse
758866,WB,Y,Y,SILVER ,NORTH YORK,Canada,32,27-34,MALE  ,407.6879811,516.6930127,544.7458433,296.4334733,59930.13322,41335.44102,35408.47982,2667.90126,91579.49,68531.49,58666.49,8501.3,147,80,65,9,57,2107,2687.410657,34,1183,1649.678385,3,180,33.4321008,No Lapse
758867,WB,Y,N,GOLD   ,TORONTO,Canada,73,67-74,FEMALE,517.9419107,511.286025,0,0,14502.3735,10225.7205,0,0,16045,12028,0,0,28,20,0,0,95,1790,-629.81012,1,20,-20,0,0,0,3 Month Lapsed
758876,WB,Y,Y,REWARDS,CALEDON EAST,Canada,52,51-58,FEMALE,308.9736605,350.0050154,118.607754,0,23790.97186,10500.15046,355.823262,0,41498.74,23492.74,1813.74,0,77,30,3,0,3,180,1723.277749,0,0,28.46586096,0,0,0,1 Month Lapsed
758877,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,55,51-58,FEMALE,327.3551,0,0,0,327.3551,0,0,0,-856,0,0,0,1,0,0,0,0,0,26.188408,0,0,0,0,0,0,6 Month Lasped
758881,WB,Y,N,GOLD   ,THOROLD,Canada,60,59-66,FEMALE,468.3347776,538.7910535,527.7793098,323.1304179,28100.08665,23706.80635,13722.26205,2261.912925,31457.49,24983.49,15383.49,2097.17,60,44,26,7,2,110,2138.006932,0,0,1097.780964,0,0,180.953034,No Lapse
758896,WB,Y,N,GOLD   ,NORTH YORK,Canada,66,59-66,MALE  ,109.4150849,158.629176,229.1297025,253.8310088,9300.28222,3172.58352,1833.03762,1015.324035,11333.7,3108.7,1948.7,1537,85,20,8,4,8,459,285.0225776,1,86,60.6430096,1,86,-4.7740772,No Lapse
758899,WB,Y,N,SILVER ,CORONA,United States of America,75,75+,FEMALE,882.8123803,945.268839,1236.466803,735.496345,43257.80664,22686.45214,16074.06844,2206.489035,8912.33,4705.33,-4960.67,-5763.23,49,24,13,3,35,1187,2273.624531,7,210,1075.925475,2,30,146.5191228,No Lapse
758903,WB,Y,N,GOLD   ,TORONTO,Canada,30,27-34,FEMALE,248.7616815,242.37462,274.8908,0,6716.5654,1211.8731,1099.5632,0,11394,2769,2202,0,27,5,4,0,13,368,169.325232,2,60,27.965056,0,0,0,1 Month Lapsed
758907,WB,Y,N,GOLD   ,TORONTO,Canada,79,75+,FEMALE,86.830099,98.88490065,103.6640653,77.8323309,12156.21386,9196.29576,5494.19546,1556.646618,11589.51,9144.51,5733.51,1970.5,140,93,53,20,52,868,104.4971088,16,315,124.5356368,4,86,38.53172944,No Lapse
758912,WB,Y,N,GOLD   ,EAST YORK,Canada,54,51-58,MALE  ,132.790773,142.0778191,134.4412203,134.81911,7834.655605,5256.879305,2688.824405,1213.37199,9493.94,6302.94,2554.94,1764.84,59,37,20,9,4,216,410.7724484,1,90,125.1059524,0,0,97.0697592,No Lapse
758919,WB,Y,Y,GOLD   ,TORONTO,Canada,48,43-50,FEMALE,725.0718667,725.0718667,0,0,2175.2156,2175.2156,0,0,2475,2475,0,0,3,3,0,0,2,110,64.017248,0,0,0,0,0,0,3 Month Lapsed
758924,WB,Y,Y,SILVER ,BRAMPTON,Canada,52,51-58,FEMALE,90.31526575,84.4718939,112.4367506,114.6876385,5509.231211,2618.628711,2248.735011,1490.939301,10004.27,4367.27,3598.27,1843.19,61,31,20,13,29,432,8.73849688,9,159,20.89880088,6,109,10.27514408,No Lapse
758926,WB,Y,N,GOLD   ,RICHMOND HILL,Canada,82,75+,FEMALE,543.8395151,490.8273674,638.2415573,0,9789.111272,3435.791572,1914.724672,0,9458.51,2985.51,1620.51,0,18,7,3,0,12,391,392.1289018,2,82,71.17797376,0,0,0,1 Month Lapsed
758930,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,60,59-66,FEMALE,236.5714194,311.0246567,346.1874586,383.3754456,7570.285421,5598.443821,4846.624421,3067.003565,5816.17,2213.17,394.17,1206.52,32,18,14,8,3,90,515.6228337,2,60,327.7299537,1,30,215.3602852,No Lapse
758931,WB,Y,N,GOLD   ,TORONTO,Canada,49,43-50,FEMALE,268.8282628,326.0653163,354.916437,159.289324,15860.86751,8151.632907,3904.080807,159.289324,16766.15,9267.15,4333.15,687.7,59,25,11,1,46,877,391.8694006,7,128,184.3264646,1,20,-7.25685408,No Lapse
758951,WB,Y,N,GOLD   ,WOODBRIDGE,Canada,67,67-74,FEMALE,812.4714857,0,0,0,5687.3004,0,0,0,-766,0,0,0,7,0,0,0,0,0,454.984032,0,0,0,0,0,0,6 Month Lasped
758960,WB,N,N,SILVER ,ETOBICOKE,Canada,55,51-58,MALE  ,266.1637015,266.1637015,266.1637015,20.336729,2927.800717,2927.800717,2927.800717,40.673458,2994.16,2994.16,2994.16,173.27,11,11,11,2,1,20,214.2240574,1,20,214.2240574,1,20,-16.74612336,No Lapse
758968,WB,Y,Y,GOLD   ,TORONTO,Canada,52,51-58,MALE  ,330.2712,0,0,0,660.5424,0,0,0,998,0,0,0,2,0,0,0,1,58,-5.156608,0,0,0,0,0,0,6 Month Lasped
758972,WB,Y,Y,GOLD   ,SCARBOROUGH,Canada,71,67-74,FEMALE,367.793766,367.793766,367.793766,0,367.793766,367.793766,367.793766,0,693.41,693.41,693.41,0,1,1,1,0,0,0,29.42350128,0,0,29.42350128,0,0,0,1 Month Lapsed
758987,WB,Y,N,SILVER ,ETOBICOKE,Canada,72,67-74,FEMALE,320.876925,320.876925,320.876925,0,320.876925,320.876925,320.876925,0,-250.33,-250.33,-250.33,0,1,1,1,0,0,0,25.670154,0,0,25.670154,0,0,0,1 Month Lapsed
758989,WB,N,N,SILVER ,MISSISSAUGA,Canada,70,67-74,MALE  ,475.4868,0,0,0,950.9736,0,0,0,3151,0,0,0,2,0,0,0,2,30,46.077888,0,0,0,0,0,0,6 Month Lasped
759023,WB,Y,N,GOLD   ,UNIONVILLE,Canada,71,67-74,MALE  ,270.7934667,53.5744,0,0,5686.6628,107.1488,0,0,3966,263,0,0,21,2,0,0,1,44,410.933024,0,0,0,0,0,0,3 Month Lapsed
759027,WB,Y,Y,GOLD   ,BRAMPTON,Canada,57,51-58,FEMALE,542.9501175,691.9607471,822.1923227,780.5495844,91758.56985,46361.37005,16443.84645,3902.747922,95777.5,55539.5,23117.5,4090.14,169,67,20,5,40,1859,5481.685588,2,120,1195.507716,1,60,252.2198338,No Lapse
759029,WB,Y,Y,GOLD   ,TORONTO,Canada,47,43-50,FEMALE,173.4861658,188.9500269,277.1974671,147.4082533,11276.60078,7558.001075,5266.751875,1179.266026,4177.65,45.65,1469.65,-89.43,65,40,19,8,16,728,174.128062,5,359,62.34015,3,263,-168.6587179,No Lapse
759055,WB,Y,N,SILVER ,BRAMPTON,Canada,73,67-74,MALE  ,505.1323,0,0,0,1010.2646,0,0,0,3510,0,0,0,2,0,0,0,0,0,80.821168,0,0,0,0,0,0,6 Month Lasped
759062,WB,Y,N,SILVER ,NORTH YORK,Canada,64,59-66,FEMALE,180.9991821,154.338774,260.9396126,330.9727165,20633.90677,9105.987665,5479.731865,3309.727165,34118.14,17801.14,11578.14,1296.94,114,59,21,10,25,615,1035.712541,6,161,277.3785492,3,67,197.7781732,No Lapse
759072,WB,Y,Y,GOLD   ,MARKHAM,Canada,48,43-50,FEMALE,314.342012,314.342012,341.291804,617.322535,3143.42012,3143.42012,1706.45902,1234.64507,3693.48,3693.48,-1863.52,-1917.22,10,10,5,2,1,40,211.4736096,0,0,136.5167216,0,0,98.7716056,No Lapse
759081,WB,N,Y,GOLD   ,BRAMPTON,Canada,24,19-26,MALE  ,575.6231556,507.5752,507.5752,425.914,5180.6084,1522.7256,1522.7256,425.914,5586,1423,1423,-2775,9,3,3,1,3,162,252.448672,2,96,25.818048,1,30,4.07312,No Lapse
759083,WB,Y,Y,GOLD   ,MISSISSAUGA,Canada,66,59-66,FEMALE,489.979434,489.979434,489.979434,0,979.958868,979.958868,979.958868,0,-236.48,-236.48,-236.48,0,2,2,2,0,0,0,78.39670944,0,0,78.39670944,0,0,0,1 Month Lapsed
759084,WB,Y,N,GOLD   ,MISSISSAUGA,Canada,62,59-66,FEMALE,347.9587134,347.9587134,416.0602668,485.8722294,3479.587134,3479.587134,3328.482134,2429.361147,1584.22,1584.22,1264.22,1119.09,10,10,8,5,6,143,135.3669707,6,143,123.2785707,4,91,103.3488918,No Lapse
759092,WB,N,Y,GOLD   ,BRAMPTON,Canada,51,51-58,FEMALE,201.9779386,201.74354,271.6868083,707.0688667,8887.0293,5043.5885,3260.2417,2121.2066,17447.54,7981.54,4242.54,2797.51,44,25,12,3,17,392,318.962344,3,66,194.819336,1,22,147.696528,No Lapse
759093,WB,Y,N,REWARDS,MISSISSAUGA,Canada,60,59-66,FEMALE,318.7639193,315.465067,333.6078783,357.230345,2231.347435,1577.325335,1000.823635,714.46069,3063.53,1813.53,1064.53,397.91,7,5,3,2,0,0,178.5077948,0,0,80.0658908,0,0,57.1568552,No Lapse
759102,WB,Y,Y,SILVER ,BRAMPTON,Canada,76,75+,MALE  ,501.4377,501.4377,0,0,501.4377,501.4377,0,0,498,498,0,0,1,1,0,0,0,0,40.115016,0,0,0,0,0,0,3 Month Lapsed
759110,WB,Y,Y,GOLD   ,NORTH YORK,Canada,62,59-66,FEMALE,528.9547188,588.1532824,769.4990286,0,16926.551,9998.6058,5386.4932,0,12111.25,13809.25,9234.25,0,32,17,7,0,50,746,608.12408,8,120,310.919456,2,30,-30,1 Month Lapsed
759113,WB,Y,Y,SILVER ,KITCHENER,Canada,53,51-58,FEMALE,355.0401609,367.3698045,499.6161872,467.5166775,6035.682736,2938.958436,2498.080936,1870.06671,8803.13,5583.13,4475.13,3583.28,17,8,5,4,8,305,177.8546189,1,60,139.8464749,1,60,89.6053368,No Lapse
759123,WB,Y,N,GOLD   ,MAPLE,Canada,75,75+,FEMALE,362.773,0,0,0,362.773,0,0,0,569,0,0,0,1,0,0,0,3,74,-44.97816,0,0,0,0,0,0,6 Month Lasped
759125,WB,N,Y,GOLD   ,BOWMANVILLE,Canada,47,43-50,MALE  ,1174.848046,1174.848046,1201.916636,1322.580072,19972.41678,19972.41678,19230.66618,11903.22065,-38788.12,-38788.12,-36997.12,12169.99,17,17,16,9,21,911,686.793342,21,911,627.453294,17,775,177.2576516,No Lapse
